seq_length,molecular_weight,nh3_tail,po3_pos,biotinylated,acylated_n_terminal,cyclic,amidated,stearyl_uptake,hexahistidine_tagged,aromaticity,instability_index,isoelectric_point,helix_fraction,turn_fraction,sheet_fraction,molar_extinction_coefficient_reduced,molar_extinction_coefficient_oxidized,gravy,is_cpp
21.0,2455.852,0,0,0,0,0,0,0,0,0.0,57.34761904761905,11.999967765808105,0.38095238095238093,0.14285714285714285,0.14285714285714285,0.0,0.0,-1.7857142857142858,1
18.0,2108.4842,0,0,0,0,0,0,0,0,0.1111111111111111,44.22222222222223,9.699929237365723,0.4444444444444444,0.16666666666666666,0.4444444444444444,6990.0,6990.0,-0.13888888888888892,0
32.0,3764.3545999999997,0,0,0,0,0,0,0,0,0.03125,66.046875,6.056331062316894,0.4375,0.125,0.40625,5500.0,5500.0,-0.41875,0
34.0,3565.2349000000004,0,0,0,0,0,0,0,0,0.029411764705882356,-0.788235294117647,9.628756141662599,0.411764705882353,0.23529411764705885,0.44117647058823534,1490.0,1490.0,0.6941176470588236,0
15.0,2024.3528000000001,0,0,0,0,0,0,0,0,0.26666666666666666,125.2,11.723011589050294,0.2,0.2,0.4666666666666667,17990.0,17990.0,-1.3266666666666667,1
15.0,1975.2788,0,0,0,0,0,0,0,0,0.26666666666666666,95.90666666666665,11.000256538391113,0.26666666666666666,0.13333333333333333,0.4666666666666667,13980.0,13980.0,-1.1266666666666665,1
15.0,1916.2083000000002,0,0,0,0,0,0,0,0,0.26666666666666666,92.03999999999999,10.278081703186032,0.26666666666666666,0.2,0.4666666666666667,13980.0,13980.0,-0.9333333333333333,1
15.0,2001.3161,0,0,0,0,0,0,0,0,0.26666666666666666,125.2,11.000256538391113,0.2,0.2,0.4666666666666667,13980.0,13980.0,-1.3533333333333333,1
15.0,2086.4221000000002,0,0,0,0,0,0,0,0,0.33333333333333337,113.26,11.000256538391113,0.2,0.2,0.4666666666666667,19480.0,19480.0,-1.3666666666666667,1
16.0,1972.2898,0,0,0,0,0,0,0,0,0.25,67.83125,10.002737236022949,0.375,0.375,0.4375,22000.0,22000.0,-0.28750000000000003,1
21.0,2254.6105,0,0,0,0,0,0,0,0,0.047619047619047616,51.33333333333332,9.787026023864744,0.2857142857142857,0.38095238095238093,0.23809523809523808,5500.0,5500.0,-0.49523809523809526,0
13.0,1593.0184,0,0,0,0,0,0,0,0,0.0,58.13846153846154,9.752470970153805,0.38461538461538464,0.23076923076923078,0.0,0.0,125.0,-1.6846153846153844,0
13.0,1682.1130999999998,0,0,0,0,0,0,0,0,0.07692307692307693,93.18461538461538,9.752470970153805,0.38461538461538464,0.15384615384615385,0.07692307692307693,5500.0,5625.0,-1.6307692307692307,1
13.0,1771.2078,0,0,0,0,0,0,0,0,0.15384615384615385,122.43076923076923,9.752470970153805,0.38461538461538464,0.07692307692307693,0.15384615384615385,11000.0,11125.0,-1.5769230769230769,1
12.0,1668.0648999999999,0,0,0,0,0,0,0,0,0.16666666666666669,131.8,10.060887718200682,0.41666666666666674,0.08333333333333334,0.16666666666666669,11000.0,11125.0,-1.9166666666666667,1
13.0,1755.1422,0,0,0,0,0,0,0,0,0.15384615384615385,122.43076923076923,10.060887718200682,0.38461538461538464,0.15384615384615385,0.15384615384615385,11000.0,11125.0,-1.830769230769231,1
11.0,1564.922,0,0,0,0,0,0,0,0,0.18181818181818182,142.87272727272727,10.464266395568849,0.4545454545454546,0.09090909090909091,0.18181818181818182,11000.0,11000.0,-2.3181818181818183,1
13.0,1755.1422,0,0,0,0,0,0,0,0,0.15384615384615385,147.5076923076923,10.060887718200682,0.38461538461538464,0.15384615384615385,0.15384615384615385,11000.0,11125.0,-1.830769230769231,1
13.0,1739.0765999999999,0,0,0,0,0,0,0,0,0.15384615384615385,137.24615384615385,10.464266395568849,0.38461538461538464,0.23076923076923078,0.15384615384615385,11000.0,11000.0,-2.0846153846153848,0
13.0,1859.2695999999999,0,0,0,0,0,0,0,0,0.3076923076923077,133.01538461538465,9.106497764587402,0.3076923076923077,0.07692307692307693,0.3076923076923077,22000.0,22125.0,-1.0692307692307692,1
10.0,1461.7791,0,0,0,0,0,0,0,0,0.2,148.62,11.166069221496581,0.5,0.1,0.2,11000.0,11000.0,-2.8,0
13.0,1755.1422,0,0,0,0,0,0,0,0,0.15384615384615385,152.06153846153848,10.060887718200682,0.38461538461538464,0.15384615384615385,0.15384615384615385,11000.0,11125.0,-1.830769230769231,0
13.0,1739.0765999999999,0,0,0,0,0,0,0,0,0.15384615384615385,152.06153846153848,10.464266395568849,0.38461538461538464,0.23076923076923078,0.15384615384615385,11000.0,11000.0,-2.0846153846153848,1
13.0,1739.0765999999999,0,0,0,0,0,0,0,0,0.15384615384615385,177.13846153846154,10.464266395568849,0.38461538461538464,0.23076923076923078,0.15384615384615385,11000.0,11000.0,-2.0846153846153848,0
13.0,1723.011,0,0,0,0,0,0,0,0,0.15384615384615385,166.87692307692308,11.166069221496581,0.38461538461538464,0.3076923076923077,0.15384615384615385,11000.0,11000.0,-2.338461538461538,0
10.0,1191.5718,0,0,0,0,0,0,0,0,0.1,16.129999999999995,10.477740287780762,0.5,0.1,0.4,0.0,0.0,0.19000000000000003,0
14.0,1677.0633999999998,0,0,0,0,0,0,0,0,0.07142857142857144,37.66428571428571,9.9971284866333,0.5714285714285715,0.07142857142857144,0.28571428571428575,0.0,0.0,-0.5571428571428572,0
19.0,2356.7225,0,0,0,0,0,0,0,0,0.052631578947368425,114.14210526315789,11.999967765808105,0.3684210526315789,0.052631578947368425,0.15789473684210528,5500.0,5500.0,-1.7789473684210524,1
21.0,2516.9166999999998,0,0,0,0,0,0,0,0,0.047619047619047616,100.18095238095238,11.999967765808105,0.33333333333333337,0.09523809523809523,0.14285714285714285,5500.0,5500.0,-1.5095238095238095,0
15.0,1869.0774999999999,0,0,0,0,0,0,0,0,0.06666666666666667,78.48,10.062112617492676,0.2,0.2,0.13333333333333333,5500.0,5500.0,-1.72,1
31.0,3667.2888000000003,0,0,0,0,0,0,0,0,0.12903225806451613,79.94870967741934,9.69399814605713,0.22580645161290322,0.22580645161290322,0.4193548387096774,8480.0,8605.0,-0.10967741935483873,0
9.0,1044.1200000000001,0,0,0,0,0,0,0,0,0.0,-9.977777777777778,8.59042835235596,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,-2.8333333333333335,0
31.0,3539.8382,0,0,0,0,0,0,0,0,0.06451612903225806,98.51935483870966,4.898407173156738,0.25806451612903225,0.29032258064516125,0.3225806451612903,1490.0,1490.0,-0.6419354838709677,0
34.0,4069.6288999999997,0,0,0,0,0,0,0,0,0.08823529411764706,72.1,9.623340797424316,0.3235294117647059,0.17647058823529413,0.29411764705882354,1490.0,1490.0,-0.711764705882353,0
30.0,3418.2331999999997,0,0,0,0,0,0,0,0,0.1,47.29333333333333,10.19311237335205,0.3666666666666667,0.26666666666666666,0.4,11000.0,11000.0,0.41333333333333333,1
16.0,2033.4362,0,0,0,0,0,0,0,0,0.0625,89.17500000000001,11.999967765808105,0.375,0.25,0.0625,5500.0,5500.0,-3.04375,1
7.0,884.035,0,0,0,0,0,0,0,0,0.0,2.4142857142857164,9.994291877746583,0.4285714285714286,0.28571428571428575,0.14285714285714288,0.0,0.0,-2.442857142857143,0
12.0,1404.7032,0,0,0,0,0,0,0,0,0.0,40.583333333333336,11.38842067718506,0.41666666666666663,0.5,0.0,0.0,0.0,-2.891666666666667,1
14.0,1545.9334999999999,0,0,0,0,0,0,0,0,0.07142857142857144,-0.5357142857142845,11.263867759704592,0.5714285714285714,0.28571428571428575,0.2857142857142857,0.0,0.0,-0.10714285714285719,1
15.0,1773.9137,0,0,0,0,0,0,0,0,0.13333333333333333,47.85333333333333,4.1373899459838865,0.26666666666666666,0.2,0.4666666666666667,5500.0,5500.0,-0.9066666666666666,0
16.0,2162.6872,0,0,0,0,0,0,0,0,0.1875,48.7125,10.778420829772951,0.5,0.0625,0.3125,11000.0,11000.0,-1.61875,0
16.0,2196.5179,0,0,0,0,0,0,0,0,0.1875,43.56875000000001,11.999967765808105,0.1875,0.1875,0.3125,11000.0,11000.0,-1.9625,1
9.0,1181.4779,0,0,0,0,0,0,0,0,0.0,74.96666666666667,11.999967765808105,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,-2.8,1
6.0,847.0196,0,0,0,0,0,0,0,0,0.16666666666666669,47.733333333333334,11.999967765808105,0.16666666666666669,0.0,0.33333333333333337,0.0,0.0,-1.5166666666666666,1
22.0,2899.5384,0,0,0,0,0,0,0,0,0.09090909090909091,57.41363636363636,11.999967765808105,0.40909090909090906,0.09090909090909091,0.2727272727272727,0.0,0.0,-1.7772727272727273,1
11.0,1301.5618,0,0,0,0,0,0,0,0,0.0,41.800000000000004,11.00038547515869,0.7272727272727273,0.0,0.09090909090909091,0.0,0.0,-1.1545454545454545,1
27.0,2763.1085,0,0,0,0,0,0,0,0,0.07407407407407407,33.555555555555564,8.58978366851807,0.14814814814814814,0.4444444444444444,0.37037037037037035,1490.0,1490.0,0.28888888888888886,0
31.0,3528.9314,0,0,0,0,0,0,0,0,0.0967741935483871,11.177419354838712,10.267186546325682,0.25806451612903225,0.22580645161290322,0.3548387096774194,1490.0,1490.0,-0.4838709677419355,0
22.0,2712.1535,0,0,0,0,0,0,0,0,0.0,111.33636363636363,11.999967765808105,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,-2.0818181818181816,1
24.0,2872.3477,0,0,0,0,0,0,0,0,0.0,102.89166666666667,11.999967765808105,0.4166666666666667,0.125,0.08333333333333334,0.0,0.0,-1.8208333333333335,0
5.0,601.6962,0,0,0,0,0,0,0,0,0.0,73.2,8.748246955871583,0.6000000000000001,0.0,0.2,0.0,0.0,-1.18,0
26.0,3049.5341999999996,0,0,0,0,0,0,0,0,0.038461538461538464,15.984615384615383,9.782577705383297,0.2692307692307692,0.2692307692307693,0.23076923076923078,1490.0,1615.0,-1.2692307692307692,0
16.0,2050.4332,0,0,0,0,0,0,0,0,0.0625,80.11250000000001,9.784060478210446,0.375,0.0625,0.375,1490.0,1490.0,-0.775,0
12.0,1532.8389,0,0,0,0,0,0,0,0,0.0,74.55,11.999967765808105,0.16666666666666669,0.16666666666666669,0.33333333333333337,0.0,0.0,-1.2833333333333334,1
12.0,1483.7614999999998,0,0,0,0,0,0,0,0,0.0,78.71666666666668,11.999967765808105,0.16666666666666669,0.25,0.33333333333333337,0.0,0.0,-0.725,1
11.0,1293.6044,0,0,0,0,0,0,0,0,0.0,43.06363636363636,11.38842067718506,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.0,-2.4181818181818184,1
12.0,1394.7083,0,0,0,0,0,0,0,0,0.0,40.30833333333333,11.38842067718506,0.41666666666666663,0.33333333333333337,0.16666666666666669,0.0,0.0,-2.275,1
19.0,2179.6521000000002,0,0,0,0,0,0,0,0,0.0,25.173684210526314,11.50523738861084,0.4210526315789474,0.2631578947368421,0.26315789473684215,0.0,0.0,-2.2473684210526317,1
23.0,2619.2010999999998,0,0,0,0,0,0,0,0,0.0,15.565217391304346,11.5349573135376,0.391304347826087,0.2608695652173913,0.30434782608695654,0.0,0.0,-1.9304347826086956,1
27.0,3077.7535,0,0,0,0,0,0,0,0,0.0,14.740740740740739,11.586016273498537,0.4074074074074074,0.2222222222222222,0.33333333333333337,0.0,0.0,-1.9851851851851852,1
30.0,3434.1708,0,0,0,0,0,0,0,0,0.0,11.436666666666664,11.000127601623536,0.43333333333333335,0.23333333333333334,0.3333333333333333,0.0,0.0,-1.9066666666666665,1
37.0,4215.0828,0,0,0,0,0,0,0,0,0.0,12.294594594594596,11.067368125915525,0.40540540540540543,0.24324324324324326,0.3243243243243243,0.0,0.0,-1.9756756756756755,1
10.0,1236.5531,0,0,0,0,0,0,0,0,0.0,54.86,11.38842067718506,0.5,0.30000000000000004,0.1,0.0,0.0,-2.62,1
12.0,1441.7713999999999,0,0,0,0,0,0,0,0,0.0,67.77500000000002,11.999967765808105,0.5,0.25,0.08333333333333334,0.0,0.0,-2.566666666666667,1
12.0,1516.9817,0,0,0,0,0,0,0,0,0.08333333333333334,54.28333333333334,11.10553340911865,0.4166666666666667,0.0,0.5,0.0,0.0,0.45,1
14.0,1905.4343999999999,0,0,0,0,0,0,0,0,0.0,153.07142857142856,11.999967765808105,0.5714285714285714,0.0,0.35714285714285715,0.0,0.0,-1.407142857142857,1
7.0,1096.2904,0,0,0,0,0,0,0,0,0.28571428571428575,213.25714285714287,11.999967765808105,0.28571428571428575,0.0,0.28571428571428575,11000.0,11000.0,-3.1142857142857143,1
16.0,1751.172,0,0,0,0,0,0,0,0,0.0,48.518750000000004,11.471778297424319,0.6875,0.125,0.0625,0.0,0.0,-1.5999999999999999,1
17.0,1852.2759,0,0,0,0,0,0,0,0,0.0,46.25294117647059,11.471778297424319,0.7058823529411765,0.11764705882352942,0.11764705882352942,0.0,0.0,-1.588235294117647,1
15.0,2012.4067,0,0,0,0,0,0,0,0,0.2,19.453333333333326,11.733971214294431,0.26666666666666666,0.2,0.3333333333333333,6990.0,6990.0,-1.6666666666666667,1
26.0,3269.7540999999997,0,0,0,0,0,0,0,0,0.0,147.78846153846155,11.999967765808105,0.3846153846153846,0.15384615384615385,0.15384615384615385,0.0,0.0,-2.1653846153846152,1
28.0,3429.9483,0,0,0,0,0,0,0,0,0.0,134.9142857142857,11.910421180725098,0.35714285714285715,0.1785714285714286,0.14285714285714288,0.0,0.0,-1.9357142857142857,0
7.0,1055.2453,0,0,0,0,0,0,0,0,0.0,328.14285714285717,11.999967765808105,0.14285714285714288,0.0,0.0,0.0,0.0,-4.271428571428571,0
13.0,1671.9495,0,0,0,0,0,0,0,0,0.0,160.7846153846154,11.999967765808105,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.0,0.0,-2.923076923076923,1
10.0,1421.7815,0,0,0,0,0,0,0,0,0.2,156.16,10.480770301818847,0.4,0.0,0.2,11000.0,11125.0,-2.1399999999999997,1
7.0,904.0643,0,0,0,0,0,0,0,0,0.14285714285714288,86.82857142857144,8.589912605285647,0.4285714285714286,0.14285714285714288,0.4285714285714286,1490.0,1490.0,-0.9714285714285714,0
20.0,2433.715,0,0,0,0,0,0,0,0,0.2,34.7,9.526315879821777,0.2,0.30000000000000004,0.4,2980.0,2980.0,-0.915,0
18.0,2209.6892,0,0,0,0,0,0,0,0,0.0,97.18333333333334,11.999967765808105,0.3888888888888889,0.05555555555555555,0.33333333333333337,0.0,0.0,-0.4444444444444444,0
15.0,1700.0987,0,0,0,0,0,0,0,0,0.0,31.013333333333335,10.316633796691892,0.4,0.3333333333333333,0.2,0.0,0.0,-1.3933333333333333,1
18.0,2213.4061,0,0,0,0,0,0,0,0,0.2222222222222222,36.205555555555556,8.430546760559086,0.3888888888888889,0.2222222222222222,0.3333333333333333,13980.0,13980.0,-1.3444444444444443,1
47.0,4928.4689,0,0,0,0,0,0,0,0,0.06382978723404255,60.3382978723404,4.528953742980956,0.1702127659574468,0.4680851063829787,0.276595744680851,8480.0,8605.0,-0.425531914893617,0
15.0,1661.8962999999999,0,0,0,0,0,0,0,0,0.06666666666666667,67.91999999999999,8.58978366851807,0.2,0.4666666666666667,0.4,1490.0,1490.0,-0.020000000000000025,0
20.0,2160.4747,0,0,0,0,0,0,0,0,0.0,-7.4,10.582759284973143,0.35,0.35000000000000003,0.3,0.0,0.0,-1.22,1
22.0,2684.0553999999997,0,0,0,0,0,0,0,0,0.045454545454545456,60.19090909090908,8.43834743499756,0.45454545454545453,0.13636363636363635,0.36363636363636365,1490.0,1490.0,-0.9681818181818183,0
12.0,1376.5122999999999,0,0,0,0,0,0,0,0,0.16666666666666669,82.375,6.746867942810059,0.33333333333333337,0.25,0.33333333333333337,2980.0,2980.0,-0.8166666666666668,1
11.0,1268.5486,0,0,0,0,0,0,0,0,0.0,38.654545454545456,10.602486610412598,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,0.0,-2.109090909090909,1
14.0,1681.9343999999999,0,0,0,0,0,0,0,0,0.07142857142857144,48.635714285714286,10.565030479431151,0.4285714285714286,0.2142857142857143,0.28571428571428575,1490.0,1490.0,-2.0714285714285716,0
21.0,2480.1995,0,0,0,0,0,0,0,0,0.047619047619047616,3.438095238095238,10.822259330749514,0.6666666666666666,0.047619047619047616,0.38095238095238093,5500.0,5500.0,-0.43809523809523804,0
20.0,2520.0677,0,0,0,0,0,0,0,0,0.15000000000000002,15.845,10.655673027038574,0.35000000000000003,0.15000000000000002,0.45,2980.0,2980.0,-0.79,1
18.0,2148.2933,0,0,0,0,0,0,0,0,0.05555555555555555,69.22777777777779,6.276241111755371,0.16666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,-1.9055555555555554,0
30.0,3513.9071000000004,0,0,0,0,0,0,0,0,0.03333333333333333,-8.099999999999998,6.763635444641113,0.4,0.26666666666666666,0.3666666666666667,0.0,0.0,-0.9800000000000001,0
16.0,1934.545,0,0,0,0,0,0,0,0,0.0,0.18750000000000155,11.999967765808105,0.625,0.0,0.625,0.0,0.0,0.65,1
10.0,1171.3471,0,0,0,0,0,0,0,0,0.0,-2.370000000000001,8.589977073669434,0.4,0.30000000000000004,0.30000000000000004,0.0,0.0,-1.0699999999999998,0
20.0,2448.9387,0,0,0,0,0,0,0,0,0.0,5.9300000000000015,11.711987495422363,0.15000000000000002,0.15000000000000002,0.35,0.0,0.0,-0.9,1
21.0,2244.9728,0,0,0,0,0,0,0,0,0.0,-12.13333333333333,10.602486610412598,0.2380952380952381,0.0,0.7619047619047619,0.0,0.0,2.2714285714285714,1
18.0,2223.6328,0,0,0,0,0,0,0,0,0.16666666666666666,51.25000000000001,10.16416606903076,0.05555555555555555,0.2222222222222222,0.2222222222222222,6990.0,7240.0,-0.7777777777777778,1
17.0,2268.7577,0,0,0,0,0,0,0,0,0.23529411764705885,13.223529411764709,9.930983924865721,0.05882352941176471,0.05882352941176471,0.35294117647058826,8480.0,8730.0,-0.5176470588235295,1
18.0,2325.8089999999997,0,0,0,0,0,0,0,0,0.2222222222222222,8.327777777777781,9.930983924865721,0.05555555555555555,0.1111111111111111,0.3333333333333333,8480.0,8730.0,-0.5111111111111111,1
18.0,2189.6166,0,0,0,0,0,0,0,0,0.1111111111111111,39.12222222222223,10.16416606903076,0.05555555555555555,0.2222222222222222,0.2222222222222222,6990.0,7240.0,-0.6833333333333333,1
15.0,2097.4185,0,0,0,0,0,0,0,0,0.33333333333333337,23.866666666666667,9.9971284866333,0.4,0.06666666666666667,0.4666666666666667,16500.0,16500.0,-1.8133333333333332,1
16.0,2144.6488,0,0,0,0,0,0,0,0,0.1875,24.543750000000003,10.778420829772951,0.5,0.0625,0.375,11000.0,11000.0,-1.5,1
8.0,1275.5441,0,0,0,0,0,0,0,0,0.5,8.75,10.477740287780762,0.5,0.0,0.5,22000.0,22000.0,-2.4,1
10.0,1589.9263,0,0,0,0,0,0,0,0,0.5,9.0,10.602486610412598,0.5,0.0,0.5,27500.0,27500.0,-2.4,1
10.0,1411.7866999999999,0,0,0,0,0,0,0,0,0.1,60.06999999999999,11.999967765808105,0.6000000000000001,0.0,0.30000000000000004,5500.0,5500.0,-2.2399999999999998,1
17.0,2276.9078,0,0,0,0,0,0,0,0,0.05882352941176471,64.96470588235294,11.999967765808105,0.5882352941176471,0.05882352941176471,0.23529411764705885,5500.0,5500.0,-2.347058823529412,1
11.0,1204.4613,0,0,0,0,0,0,0,0,0.09090909090909091,18.16363636363636,10.00138339996338,0.36363636363636365,0.2727272727272727,0.36363636363636365,1490.0,1490.0,-0.1818181818181818,1
11.0,1228.3966,0,0,0,0,0,0,0,0,0.18181818181818182,18.227272727272723,9.699800300598145,0.18181818181818182,0.2727272727272727,0.4545454545454546,2980.0,2980.0,-0.22727272727272727,1
9.0,1134.3284,0,0,0,0,0,0,0,0,0.1111111111111111,-26.677777777777777,9.699800300598145,0.2222222222222222,0.2222222222222222,0.4444444444444444,1490.0,1490.0,-0.8555555555555555,0
4.0,500.6751,0,0,0,0,0,0,0,0,0.0,34.425000000000004,10.002737236022949,0.75,0.0,0.5,0.0,0.0,0.125,1
14.0,1705.0121,0,0,0,0,0,0,0,0,0.14285714285714288,30.735714285714288,10.278081703186032,0.3571428571428572,0.2142857142857143,0.3571428571428572,1490.0,1490.0,-0.7428571428571429,1
4.0,534.6913000000001,0,0,0,0,0,0,0,0,0.25,7.5,10.002737236022949,0.75,0.0,0.5,0.0,0.0,-0.30000000000000004,1
6.0,758.87,0,0,0,0,0,0,0,0,0.0,88.7,11.00038547515869,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,-3.4499999999999997,1
20.0,2413.6859,0,0,0,0,0,0,0,0,0.15000000000000002,27.080000000000002,9.524446296691895,0.4,0.2,0.35000000000000003,6990.0,6990.0,-1.275,1
20.0,2413.6859,0,0,0,0,0,0,0,0,0.15000000000000002,27.080000000000002,9.524446296691895,0.4,0.2,0.35000000000000003,6990.0,6990.0,-1.275,1
7.0,1056.2301,0,0,0,0,0,0,0,0,0.0,382.4571428571429,11.999967765808105,0.28571428571428575,0.0,0.0,0.0,0.0,-4.271428571428571,1
21.0,2711.046,0,0,0,0,0,0,0,0,0.14285714285714285,127.93333333333334,10.87815341949463,0.38095238095238093,0.09523809523809523,0.3333333333333333,6990.0,6990.0,-1.6523809523809525,1
21.0,2711.046,0,0,0,0,0,0,0,0,0.14285714285714285,127.93333333333334,10.87815341949463,0.38095238095238093,0.09523809523809523,0.3333333333333333,6990.0,6990.0,-1.6523809523809525,1
27.0,2628.9984999999997,0,0,0,0,0,0,0,0,0.0,23.955555555555556,8.590106010437015,0.7037037037037037,0.14814814814814814,0.18518518518518517,0.0,0.0,0.3185185185185185,0
8.0,913.9696000000001,0,0,0,0,0,0,0,0,0.25,8.75,4.0500284194946286,0.5,0.25,0.375,1490.0,1490.0,0.13749999999999996,0
33.0,3600.236,0,0,0,0,0,0,0,0,0.0,35.64242424242425,4.870669746398924,0.48484848484848486,0.30303030303030304,0.3333333333333333,0.0,0.0,0.28787878787878785,0
16.0,1525.7418,0,0,0,0,0,0,0,0,0.0,32.512499999999996,4.0500284194946286,0.75,0.25,0.375,0.0,0.0,1.0062499999999999,1
32.0,3394.6553,0,0,0,0,0,0,0,0,0.0625,12.925312499999997,4.0500284194946286,0.4375,0.3125,0.34375,1490.0,1490.0,-0.11250000000000003,0
18.0,2167.6095,0,0,0,0,0,0,0,0,0.0,98.1888888888889,11.999967765808105,0.3888888888888889,0.05555555555555555,0.2777777777777778,0.0,0.0,-0.5555555555555556,0
11.0,1072.2989,0,0,0,0,0,0,0,0,0.0,-29.5,10.002737236022949,0.5454545454545454,0.09090909090909091,0.4545454545454546,0.0,0.0,0.7545454545454546,0
13.0,1436.7380999999998,0,0,0,0,0,0,0,0,0.0,88.19230769230771,8.591073036193851,0.5384615384615384,0.15384615384615385,0.3846153846153846,0.0,0.0,0.12307692307692306,0
34.0,3710.2525000000005,0,0,0,0,0,0,0,0,0.029411764705882356,31.029411764705884,4.461031150817871,0.3823529411764706,0.3823529411764706,0.35294117647058826,1490.0,1490.0,-0.15588235294117647,0
18.0,2051.4491,0,0,0,0,0,0,0,0,0.16666666666666666,18.43888888888889,5.525000190734862,0.3333333333333333,0.2777777777777778,0.611111111111111,11000.0,11000.0,1.45,0
5.0,591.7624,0,0,0,0,0,0,0,0,0.2,40.760000000000005,5.518122673034666,0.2,0.2,0.6000000000000001,0.0,0.0,2.4,0
7.0,705.9295999999999,0,0,0,0,0,0,0,0,0.0,36.08571428571429,5.518122673034666,0.5714285714285715,0.14285714285714288,0.4285714285714286,0.0,0.0,2.5142857142857147,0
24.0,2716.0079,0,0,0,0,0,0,0,0,0.04166666666666667,63.2,6.755734825134279,0.33333333333333337,0.33333333333333337,0.33333333333333337,1490.0,1490.0,-0.9083333333333333,0
12.0,1329.58,0,0,0,0,0,0,0,0,0.08333333333333334,41.26666666666667,4.0500284194946286,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.0,0.0,1.1333333333333333,1
14.0,1327.4861999999998,0,0,0,0,0,0,0,0,0.07142857142857144,-1.4499999999999995,5.828690910339356,0.3571428571428572,0.5000000000000001,0.14285714285714288,0.0,0.0,0.09285714285714283,0
22.0,2505.8008999999997,0,0,0,0,0,0,0,0,0.13636363636363635,37.663636363636364,4.207813453674317,0.2727272727272727,0.2727272727272727,0.4090909090909091,12490.0,12490.0,-0.05454545454545454,0
27.0,3078.3266999999996,0,0,0,0,0,0,0,0,0.14814814814814814,48.01888888888889,4.360028266906738,0.25925925925925924,0.3333333333333333,0.3333333333333333,2980.0,2980.0,-0.5740740740740741,0
23.0,2836.2489,0,0,0,0,0,0,0,0,0.08695652173913043,115.40434782608696,6.754825401306152,0.34782608695652173,0.17391304347826086,0.34782608695652173,1490.0,1490.0,-0.6391304347826088,0
25.0,2537.7354,0,0,0,0,0,0,0,0,0.04,51.98000000000001,4.1373899459838865,0.28,0.4,0.28,5500.0,5500.0,-0.424,0
13.0,1703.9775,0,0,0,0,0,0,0,0,0.15384615384615385,102.03076923076925,4.507241249084472,0.46153846153846156,0.15384615384615385,0.38461538461538464,6990.0,6990.0,-0.39230769230769236,0
16.0,1953.2599,0,0,0,0,0,0,0,0,0.1875,35.73125,4.523383522033691,0.375,0.1875,0.4375,0.0,0.0,0.16249999999999995,0
18.0,1977.3114,0,0,0,0,0,0,0,0,0.0,18.211111111111112,8.74566822052002,0.38888888888888884,0.2222222222222222,0.33333333333333337,0.0,0.0,-0.02222222222222223,0
13.0,1292.4784,0,0,0,0,0,0,0,0,0.15384615384615385,28.215384615384618,4.0500284194946286,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.0,0.0,1.2769230769230768,0
24.0,2657.1735999999996,0,0,0,0,0,0,0,0,0.08333333333333334,31.862500000000008,4.3702592849731445,0.37500000000000006,0.20833333333333337,0.5,0.0,0.0,0.9249999999999999,0
31.0,3710.2105,0,0,0,0,0,0,0,0,0.16129032258064516,83.5967741935484,11.000901222229004,0.16129032258064516,0.29032258064516125,0.45161290322580644,16500.0,16500.0,-0.17096774193548392,0
5.0,682.8068,0,0,0,0,0,0,0,0,0.4,-22.06,6.0014245986938475,0.6000000000000001,0.0,0.6000000000000001,0.0,0.0,0.3999999999999999,0
11.0,1161.3074,0,0,0,0,0,0,0,0,0.09090909090909091,62.32727272727273,4.531397819519043,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.0,0.0,0.4272727272727272,0
18.0,2252.6312,0,0,0,0,0,0,0,0,0.05555555555555555,156.38888888888889,11.999967765808105,0.16666666666666666,0.2777777777777778,0.16666666666666666,1490.0,1490.0,-2.2,1
18.0,2090.4771,0,0,0,0,0,0,0,0,0.0,76.65555555555557,11.999967765808105,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.0,0.0,0.3388888888888888,1
30.0,3092.5868,0,0,0,0,0,0,0,0,0.0,29.17666666666667,4.751251029968262,0.43333333333333335,0.3,0.3666666666666667,0.0,0.0,0.5233333333333333,0
32.0,3672.3633,0,0,0,0,0,0,0,0,0.0625,11.065624999999999,6.279367256164551,0.34375,0.1875,0.40625,1490.0,1490.0,0.165625,0
24.0,2610.8718,0,0,0,0,0,0,0,0,0.16666666666666669,33.11666666666667,6.742661857604981,0.16666666666666669,0.2916666666666667,0.45833333333333337,1490.0,1490.0,-0.21250000000000002,1
22.0,2326.5587,0,0,0,0,0,0,0,0,0.13636363636363635,38.645454545454555,5.834943199157714,0.18181818181818182,0.3181818181818182,0.4545454545454546,1490.0,1490.0,-0.21363636363636365,1
6.0,584.7483,0,0,0,0,0,0,0,0,0.0,40.43333333333334,5.525000190734862,0.5,0.16666666666666669,0.6666666666666667,0.0,0.0,2.9499999999999997,0
