model_id,rmse,mse,mae,rmsle,mean_residual_deviance
GBM_grid_1_AutoML_7_20250401_13304_model_2,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_51,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_40,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_52,6262.656697900474,39220868.91575766,3441.55148923912,3.3785927410838448,39220868.91575766
GBM_grid_1_AutoML_7_20250401_13304_model_44,6263.127760308516,39226769.34194716,3528.7920633688896,3.399561879598332,39226769.34194716
XGBoost_grid_1_AutoML_7_20250401_13304_model_7,6263.83804049082,39235666.99749988,3458.691015627235,3.376864267075336,39235666.99749988
XGBoost_grid_1_AutoML_7_20250401_13304_model_10,6263.83804049082,39235666.99749988,3458.691015627235,3.376864267075336,39235666.99749988
XGBoost_grid_1_AutoML_7_20250401_13304_model_3,6263.838068701241,39235667.3509109,3458.6910278342666,3.3768642737750243,39235667.3509109
XGBoost_grid_1_AutoML_7_20250401_13304_model_9,6264.402888379618,39242743.5479389,3511.894975065014,3.4078148180877026,39242743.5479389
DeepLearning_grid_1_AutoML_7_20250401_13304_model_1,6264.555247763937,39244652.45228668,3563.1666426321303,3.4103249308727706,39244652.45228668
XGBoost_grid_1_AutoML_7_20250401_13304_model_11,6264.992019623551,39250125.00594678,3473.9223920572017,3.383647397278504,39250125.00594678
XGBoost_grid_1_AutoML_7_20250401_13304_model_6,6265.5820933066,39257518.96796432,3491.4897783574247,3.398980742637097,39257518.96796432
XGBoost_grid_1_AutoML_7_20250401_13304_model_8,6267.046306453022,39275869.40722647,3522.552147567804,3.4020973591252623,39275869.40722647
DeepLearning_grid_1_AutoML_7_20250401_13304_model_2,6268.487500894369,39293935.54886893,3480.182831759269,3.375633011220591,39293935.54886893
DeepLearning_grid_1_AutoML_7_20250401_13304_model_3,6268.871305751083,39298747.44806929,3263.3597146084767,,39298747.44806929
DeepLearning_grid_3_AutoML_7_20250401_13304_model_1,6270.66630904752,39321255.95942365,3420.066666741656,3.3535987004872023,39321255.95942365
DeepLearning_1_AutoML_7_20250401_13304,6271.918965103561,39336967.504825726,3469.2196310116087,3.3754444108775736,39336967.504825726
StackedEnsemble_BestOfFamily_6_AutoML_7_20250401_13304,6272.885385946197,39349091.06521737,3456.031001661108,3.3801679272068177,39349091.06521737
DeepLearning_grid_1_AutoML_7_20250401_13304_model_4,6290.36824293319,39568732.63170239,3599.66626035855,,39568732.63170239
DeepLearning_grid_2_AutoML_7_20250401_13304_model_3,6293.02791660361,39602200.35915237,3412.314245395945,,39602200.35915237
StackedEnsemble_AllModels_3_AutoML_7_20250401_13304,6294.724615011943,39623557.97883725,3476.7705557012478,3.3705590358901847,39623557.97883725
DeepLearning_grid_1_AutoML_7_20250401_13304_model_9,6305.77861827812,39762843.98273352,3437.369577015854,3.373369191000292,39762843.98273352
DeepLearning_grid_2_AutoML_7_20250401_13304_model_1,6308.790307945064,39800835.14962158,3371.743521818308,,39800835.14962158
StackedEnsemble_AllModels_2_AutoML_7_20250401_13304,6317.73601125773,39913788.307942726,3514.3373006717725,3.393565409045286,39913788.307942726
DeepLearning_grid_2_AutoML_7_20250401_13304_model_2,6319.908763860546,39941246.78352134,3739.137900225758,3.470569735250596,39941246.78352134
